###########################################################################################################################################################

                auged__ learning rate: 0.0001, lr_decay: 0.8, mlp_hidden_sizes: [1024, 512], jump_frames: 2, use_reconstruction_layer: True
                batch_size: 16, norm: True, train_seqeunces: [0, 2, 3, 5], val_sequences: [6, 7, 8], dataset: Stereo,
                average embeddings: False, model: openai/clip-vit-base-patch32, augmentation: True, random crop: True, deepF_nocorrs: False,
                SVD coeff: 0, RE1 coeff: 0 SED coeff: 0.1, ALG_COEFF: 0, L2_coeff: 1, huber_coeff: 1, unforzen layers: 0, group conv: False
                crop: 224 resize: 256, use conv: True pretrained: None, data_ratio: 0.2, norm_mean: tensor([0.4815, 0.4578, 0.4082], device='cuda:0'), norm_std: tensor([0.2686, 0.2613, 0.2758], device='cuda:0'), sched: None

algebraic_truth: 0.01674876769963842		 val_algebraic_truth: 0.01709138459347664
algebraic_sqr_truth: 0.0003781683036010631	 val_algebraic_sqr_truth: 0.00039576980820361604                                
RE1_truth: 0.00018908415180053154		 val_RE1_truth: 0.00019788490410180802
SED_truth: 0.001512671474122653		 val_SED_truth: 0.0015830835129352326

Epoch 1/1500: Training Loss: 36.57886633211679		 Val Loss: 0.6944619848373088
             Training MAE: 0.3020053505897522		 Val MAE: 0.22042390704154968
             Algebraic dist: 341.1673414689781		 Val Algebraic dist: 81.5996717087766
             Algebraic sqr dist: 2803155.6204379564	  Val Algebraic sqr dist: 13041.878989361701
             RE1 dist: 1401578.0437956203		 Val RE1 dist: 6520.940159574468
             SED dist: 363.2911724452555		 Val SED dist: 5.444302822681183

Epoch 2/1500: Training Loss: 0.661647211896242		 Val Loss: 0.7452424231995928
             Training MAE: 0.20480673015117645		 Val MAE: 0.20103967189788818
             Algebraic dist: 68.89207915145985		 Val Algebraic dist: 84.24796895777925
             Algebraic sqr dist: 10506.300182481751	  Val Algebraic sqr dist: 12742.668882978724
             RE1 dist: 5253.150091240876		 Val RE1 dist: 6371.334441489362
             SED dist: 5.232938223511633		 Val SED dist: 6.1308275588015295

Epoch 3/1500: Training Loss: 0.6461906154660413		 Val Loss: 0.658462849069149
             Training MAE: 0.19738692045211792		 Val MAE: 0.1943342536687851
             Algebraic dist: 64.70282561587591		 Val Algebraic dist: 67.06090009973404
             Algebraic sqr dist: 9336.024635036496	  Val Algebraic sqr dist: 10175.847074468085
             RE1 dist: 4668.012317518248		 Val RE1 dist: 5087.923537234043
             SED dist: 5.193097859403513		 Val SED dist: 5.365754797103557

Epoch 4/1500: Training Loss: 0.632590690668482		 Val Loss: 0.714536707452003
             Training MAE: 0.1901484727859497		 Val MAE: 0.18769098818302155
             Algebraic dist: 63.75719234717153		 Val Algebraic dist: 73.56443754155585
             Algebraic sqr dist: 9083.920620437957	  Val Algebraic sqr dist: 14015.706117021276
             RE1 dist: 4541.9603102189785		 Val RE1 dist: 7007.853723404255
             SED dist: 5.135090403313185		 Val SED dist: 5.975428155127992

Epoch 5/1500: Training Loss: 0.6282647125912408		 Val Loss: 0.645681989953873
             Training MAE: 0.18311209976673126		 Val MAE: 0.17982330918312073
             Algebraic dist: 65.37830748175182		 Val Algebraic dist: 69.21320748836436
             Algebraic sqr dist: 9438.859489051094	  Val Algebraic sqr dist: 11567.121010638299
             RE1 dist: 4719.429744525547		 Val RE1 dist: 5783.560505319149
             SED dist: 5.150044462106524		 Val SED dist: 5.363020551965592

Epoch 6/1500: Training Loss: 0.6279566409814097		 Val Loss: 0.6219204841776097
